Source, Target
4836472854,376472551
4836472854,188793260
17442710,1536791610
26162063,21447363
26162063,1697174628
26429927,1339835893
122396513,607721548
2846533193,29450962
559026650,2836421
559026650,28785486
559026650,1367531
559026650,15012486
559026650,25073877
2996354597,2606546719
2996354597,43763852
3800001,33728899
18248811,14207711
448529582,172858784
15912860,970207298
750705275770855424,970207298
2203735166,3309169489
20466413,1536791610
185637973,69056707
23636341,124820305
293159149,466814367
2865165615,15687962
5736162,17711429
702229030586552320,533441655
37738073,42352386
31623973,43638469
81290051,216776631
81290051,1339835893
81290051,13850422
3579203061,50325797
3579203061,14529929
3579203061,112526560
3579203061,14173315
3579203061,759251
3579203061,9300262
126684590,25073877
21804574,357606935
205052343,115979444
205052343,14377605
45018119,813286
1284828757,16589206
1284828757,227837742
1875576133,462489802
1875576133,85603854
4470633014,813286
4470633014,939091
4470633014,1339835893
52418468,409486555
4483376954,1339835893
272820604,172858784
20628901,110445334
20628901,217284148
225263992,4970411
10878852,231510077
2358946712,542324086
2358946712,757607925938528256
29283,248735463
2913370650,14377605
2913370650,19916171
2913370650,3241596871
2913370650,1339835893
2913370650,1536791610
54710888,25073877
54710888,25073877
781491312,813286
704303044662439936,159230211
60538941,970207298
93288759,179665054
93288759,29442313
93288759,1339835893
529523360,45200745
289520629,1536791610
289520629,1339835893
51944426,216776631
51944426,1330457336
125677319,17629860
741719592104546304,59948021
2362806259,2362806259
349049976,19418459
44378464,29450962
44378464,1339835893
44378464,14377605
952410990,714591140851396609
49748441,18906097
49748441,94013297
49748441,15956067
49748441,12011422
49748441,6576492
38519201,14173315
38519201,11856032
2869008225,2951538370
2869008225,216776631
702914461871509504,702914461871509504
702914461871509504,25073877
702914461871509504,1339835893
702914461871509504,115979444
15068897,939091
1961975227,55790584
104247913,357606935
104247913,939091
104247913,25073877
24028569,1339835893
24028569,216776631
116350889,939091
97627232,15755669
19622952,30364057
463442831,1093090866
463442831,15808765
463442831,357606935
463442831,16019697
22803981,16589206
22803981,216776631
22803981,1339835893
22803981,25073877
16043205,2978053367
22874748,19418459
22874748,12044602
68749989,30364057
33082566,1339835893
217159208,25073877
217159208,1339835893
191254032,1339835893
1020533503,278070278
1020533503,939091
1020533503,1536791610
17014087,25073877
17014087,939091
70982385,79923701
70982385,1339835893
1792571,1093090866
91283398,14780915
30597520,16789970
30597520,356883756
501366683,939091
2218000892,2836421
2594686046,25073877
19734918,2370654211
43707887,1339835893
43707887,191504048
43707887,15808765
43707887,8370082
23737582,15010370
197670542,5392522
176614700,110827653
176614700,722793491059769344
16913895,605153786
247807594,16273831
247807594,1339835893
247807594,216776631
247807594,2245899935
16540108,117445602
16540108,14275261
1090537537,359511471
1090537537,1465445293
1090537537,1536791610
1090537537,3290070855
1090537537,17629860
765929246,21447363
765929246,74580436
765929246,1339835893
14775998,19418459
514050789,2097571
109456012,29417304
400936183,939091
400936183,1330457336
278722204,1536791610
195392935,717313
195392935,14150736
403132364,410771705
1278406280,14377605
210931957,1536791610
210931957,1339835893
471042442,8370082
471042442,216776631
37214321,25073877
37214321,1339835893
18173107,607721548
245035904,89820928
55470753,607721548
10069612,250346555
17600254,25073877
17600254,19418459
14879800,409486555
14879800,1536791610
551239666,14542946
551239666,25073877
20401410,16725276
2738329300,30364057
620829874,759251
620829874,16051471
17900051,14235041
17900051,111141045
17900051,2698817491
4714651758,25073877
132009680,19358830
2798574247,2835276183
601384527,7334402
865661286,30364057
1390397042,357606935
936717775,28785486
225259592,759251
225259592,2836421
225259592,1367531
34842246,1339835893
4718260708,25073877
2217314669,14095883
16163810,729063043791867905
38519201,14437914
38519201,42958829
568336632,1339835893
2379182562,1339835893
369133270,1339835893
2508980882,115979444
2508980882,1339835893
16374932,216776631
245234082,16898332
245234082,442677627
16035471,13478052
3145264656,1339835893
247619566,23970102
22842532,757303975
272137377,73491087
16227643,325830217
7857542,22060389
53680618,1339835893
197176188,357606935
185540455,8370082
185540455,1093090866
133539580,15808765
133539580,1093090866
36357431,15675138
16726539,15665438
137129421,216776631
1119760256,14377605
1119760256,115979444
23626645,25073877
23626645,108471631
125710727,216776631
125710727,970207298
19885037,1093090866
721764823839584256,16129920
721764823839584256,2836421
2377936965,710990834972233728
2377936965,262775854
3362772893,15161791
4498209202,25073877
322295825,30364057
749699492,1339835893
749699492,29442313
2771406515,50325797
301515863,16581604
301515863,1339835893
38336082,30364057
14450502,540911255
16058591,607721548
2913370650,8370082
139414288,14377605
139414288,216776631
139414288,813286
2217314669,17629860
2217314669,722793491059769344
90782109,607721548
190878483,1339835893
198199437,1339835893
198199437,2303570604
198199437,958357730
434525445,18646108
11387,216776631
39643210,15426911
39643210,759251
39643210,2836421
39643210,1367531
94615461,325830217
2590097486,172858784
2732751,30364057
248796301,295899118
248796301,1536791610
248796301,21228708
248358974,216776631
523897791,115979444
267292215,325830217
115941650,30364057
17688971,939091
56670976,20631422
68459799,409486555
14327933,16434558
14327933,14854961
14327933,172491865
14327933,172858784
14327933,115979444
345461364,14377605
94154021,18391051
94154021,15898362
191648839,30364057
90089584,1093090866
245571881,23600262
23485783,1339835893
23485783,1367531
23485783,28785486
214931768,121196560
214931768,3403121242
214931768,31755382
314019215,15808765
88120086,15808765
52190807,216776631
342084269,30364057
342084269,1339835893
38218247,23125412
38218247,110445334
38218247,1367531
3513096556,8370082
3513096556,1339835893
3513096556,2377732207
15744076,14377605
45637919,1536791610
45637919,759251
84194844,14221917
240075425,30364057
27268424,2496529670
1109685884,14377605
703350939873206272,14377605
23237046,24840770
17022638,1093090866
17022638,409486555
17022638,8370082
20802396,939091
59164094,28628850
59164094,27311044
59164094,16097702
302789914,21619519
302789914,18227519
302789914,17291393
302789914,254117355
48572907,216776631
214583408,115979444
315303176,30364057
315303176,25073877
19054627,939091
93288759,1339835893
185440670,1339835893
372361430,224320485
162262266,18916432
162262266,2836421
22805192,25073877
32920313,1895664140
57493322,30364057
155293625,30364057
281815704,151872386
32958693,409486555
35976227,8370082
12847962,1093090866
22829152,409486555
1534080878,29501253
1534080878,759251
136297327,16563214
286618879,25073877
286618879,753647772948127744
286618879,15416505
286618879,281610530
3001575177,14377605
29745364,939091
38267867,939091
48542946,216776631
48542946,240333875
32920313,1573913720
1723392776,1367531
97273575,9921762
17098190,7860902
17098190,17773720
17098190,21456548
17098190,17375057
17016789,409486555
173878698,1339835893
324128972,1339835893
324128972,14377605
16006323,107128390
16006323,1367531
415322957,27235734
105039186,939091
3766171156,232851192
47359542,25073877
17298995,111216929
31305822,30364057
180383468,216776631
536869293,216776631
132009680,1270564154
241707773,759251
25224202,30364057
16960708,357606935
610153495,25519393
522451349,30364057
24320587,1330457336
24320587,1339835893
8370082,465123413
634734888,1093090866
370447665,14377605
26089094,959198904
26089094,1339835893
2873589787,1536791610
2873589787,25073877
24775935,22269688
37870523,25911044
44296751,709624702981935104
49092935,216776631
471701572,582897918
16857591,8370082
16857591,119166791
114776155,30364057
2543121687,757303975
2543121687,1339835893
1941377659,8370082
339969384,23006794
19916171,8407622
22570967,1339835893
743087502475546625,1917731
319103741,32780218
51575260,1652541
535079024,30364057
16329199,20522862
802659122,732878230080901120
802659122,4349621839
296375143,16589206
296375143,111216929
296375143,82939583
296375143,216776631
296375143,20479813
296375143,455288410
296375143,25073877
15121219,2746932876
15121219,89781370
189728052,3306629815
189728052,531864926
189728052,3195763956
189728052,3376718313
22806472,25073877
22806472,16581604
22806472,1339835893
16061946,150078976
16061946,2312829909
149763376,29442313
112528039,17446621
112528039,7334402
439678680,73491087
2745921497,39344374
2745921497,2952719616
2745921497,115979444
2745921497,1821
17145693,742424653285621760
17145693,26877955
17145693,24265209
173675251,24894213
266065070,939091
159013435,222565407
159013435,1330457336
2223743648,44177383
2223743648,65707359
2223743648,1339835893
21980439,258804648
749398598446637057,25073877
50372524,1330457336
1879748407,1536791610
1879748407,939091
1879748407,1093090866
1320526268,1536791610
275596324,22308735
275596324,10228272
190878483,1339835893
565726122,19394188
138576398,11134252
138576398,259812393
22932383,502335393
243690703,80366372
243690703,149020175
243690703,42101913
243690703,17355480
243690703,49686539
243690703,26678999
243690703,450036537
243690703,609244293
475294870,216776631
1180025371,1917731
297445851,25073877
39951062,1339835893
21028629,14377605
22336001,25073877
22336001,1339835893
475294870,607856488
22319268,216776631
158474460,84119348
158474460,15675138
235648148,940628401
5885472,150078976
5885472,21829541
567619370,1339835893
3306315227,14437914
3306315227,875580120
3152525286,14173315
3152525286,15012486
3152525286,28785486
3152525286,759251
3152525286,51241574
3152525286,2836421
23676863,939091
8209622,939091
307046826,139162440
4498209202,287278342
4498209202,17980523
4417558281,25073877
4417558281,1339835893
17245005,49698134
37770573,30364057
25520382,325830217
295437233,3947141553
295437233,939091
188303358,227837742
720617377868722177,25073877
116907814,813286
277845186,29442313
27524205,14377605
185540455,8370082
185540455,1339835893
185540455,15714558
22946411,1339835893
145250003,29442313
145250003,759251
285559971,216776631
285559971,1339835893
356606753,1339835893
356606753,216776631
356606753,30364057
2900872002,111216929
978692299,3005116410
3389073989,707239740811124736
17349533,2914451594
127753284,759251
127753284,131497030
16862681,193732179
16862681,192955168
3346530237,1339835893
27721765,1339835893
723595391355236353,36588739
72346752,13850422
72346752,483521999
34681164,1339835893
125598245,57888131
125598245,92510101
21020526,15808765
1350047832,1536791610
1350047832,939091
724874946,1330457336
48071635,755886754180243456
1586567048,338597175
4432922129,21221064
32759148,1339835893
4211322089,25073877
569586521,258970724
569586521,1339835893
53411158,16438494
14467017,43425975
28230174,150078976
370102146,30364057
1186897472,1339835893
2913370650,19916171
2913370650,58500736
2913370650,23628021
187059363,237403203
28777330,357606935
46213956,40076725
4822750516,21619519
242008967,25073877
115473233,15675138
2849698092,111216929
46213956,40076725
2913370650,22523087
2913370650,19916171
2913370650,3241596871
326520023,150078976
61903174,22856697
61903174,27373679
61903174,1536791610
47270310,11347122
2913370650,8370082
88464075,262168753
88464075,874720140
88464075,17011177
17567995,1093090866
731256759117996032,14839147
846829170,30364057
846829170,7334402
18924339,115979444
3004571313,30364057
718957124,3990577513
718957124,759251
718957124,2836421
718957124,1367531
2500180849,18978610
21265305,409486555
41400912,1536791610
41400912,1339835893
24166393,20831692
187059363,457984599
177475572,1383296672
177475572,1061005465
177475572,162124716
177475572,1339835893
292707752,113047940
756529116648734720,325830217
4351798453,752882758175686656
4351798453,4187444843
18825339,355906128
18825339,16358930
41021075,939091
3128297512,30364057
17022638,1093090866
17022638,409486555
84194844,14221917
936994164,709624702981935104
15295481,709624702981935104
86104582,24909190
551239666,150078976
551239666,20733972
1129784586,95713333
16473121,939091
91269109,14377605
4265721,148889733
2760033892,18914244
2760033892,1433356862
43757693,188477376
50790238,939091
2873589787,9300262
2873589787,150078976
408816873,42699827
827946618,14377605
187059363,1917731
